2026-04-15 10:14:33.662 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - → AbstractSwaggerUiConfigProperties.getPath()
2026-04-15 10:14:33.662 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - ← AbstractSwaggerUiConfigProperties.getPath returned /swagger-ui.html [0ms]
2026-04-15 10:14:33.662 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - → AbstractSwaggerUiConfigProperties.getOauth2RedirectUrl()
2026-04-15 10:14:33.662 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - ← AbstractSwaggerUiConfigProperties.getOauth2RedirectUrl returned /swagger-ui/oauth2-redirect.html [0ms]
2026-04-15 10:14:33.662 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - → AbstractSwaggerUiConfigProperties.getLayout()
2026-04-15 10:14:33.662 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - ← AbstractSwaggerUiConfigProperties.getLayout returned null [0ms]
2026-04-15 10:14:33.662 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - → AbstractSwaggerUiConfigProperties.getConfigUrl()
2026-04-15 10:14:33.662 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - ← AbstractSwaggerUiConfigProperties.getConfigUrl returned null [0ms]
2026-04-15 10:14:33.662 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - → AbstractSwaggerUiConfigProperties.getValidatorUrl()
2026-04-15 10:14:33.662 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - ← AbstractSwaggerUiConfigProperties.getValidatorUrl returned null [0ms]
2026-04-15 10:14:33.662 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - → AbstractSwaggerUiConfigProperties.getFilter()
2026-04-15 10:14:33.662 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - ← AbstractSwaggerUiConfigProperties.getFilter returned null [0ms]
2026-04-15 10:14:33.662 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - → AbstractSwaggerUiConfigProperties.getOperationsSorter()
2026-04-15 10:14:33.662 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - ← AbstractSwaggerUiConfigProperties.getOperationsSorter returned null [0ms]
2026-04-15 10:14:33.662 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - → AbstractSwaggerUiConfigProperties.getTagsSorter()
2026-04-15 10:14:33.662 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - ← AbstractSwaggerUiConfigProperties.getTagsSorter returned null [0ms]
2026-04-15 10:14:33.662 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - → AbstractSwaggerUiConfigProperties.getDeepLinking()
2026-04-15 10:14:33.662 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - ← AbstractSwaggerUiConfigProperties.getDeepLinking returned null [0ms]
2026-04-15 10:14:33.662 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - → AbstractSwaggerUiConfigProperties.getDisplayOperationId()
2026-04-15 10:14:33.662 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - ← AbstractSwaggerUiConfigProperties.getDisplayOperationId returned null [0ms]
2026-04-15 10:14:33.663 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - → AbstractSwaggerUiConfigProperties.getDefaultModelExpandDepth()
2026-04-15 10:14:33.663 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - ← AbstractSwaggerUiConfigProperties.getDefaultModelExpandDepth returned null [0ms]
2026-04-15 10:14:33.663 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - → AbstractSwaggerUiConfigProperties.getDefaultModelsExpandDepth()
2026-04-15 10:14:33.663 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - ← AbstractSwaggerUiConfigProperties.getDefaultModelsExpandDepth returned null [0ms]
2026-04-15 10:14:33.663 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - → AbstractSwaggerUiConfigProperties.getDefaultModelRendering()
2026-04-15 10:14:33.663 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - ← AbstractSwaggerUiConfigProperties.getDefaultModelRendering returned null [0ms]
2026-04-15 10:14:33.663 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - → AbstractSwaggerUiConfigProperties.getDisplayRequestDuration()
2026-04-15 10:14:33.663 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - ← AbstractSwaggerUiConfigProperties.getDisplayRequestDuration returned null [0ms]
2026-04-15 10:14:33.663 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - → AbstractSwaggerUiConfigProperties.getDocExpansion()
2026-04-15 10:14:33.663 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - ← AbstractSwaggerUiConfigProperties.getDocExpansion returned null [0ms]
2026-04-15 10:14:33.663 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - → AbstractSwaggerUiConfigProperties.getMaxDisplayedTags()
2026-04-15 10:14:33.663 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - ← AbstractSwaggerUiConfigProperties.getMaxDisplayedTags returned null [0ms]
2026-04-15 10:14:33.663 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - → AbstractSwaggerUiConfigProperties.getShowCommonExtensions()
2026-04-15 10:14:33.663 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - ← AbstractSwaggerUiConfigProperties.getShowCommonExtensions returned null [0ms]
2026-04-15 10:14:33.663 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - → AbstractSwaggerUiConfigProperties.getShowExtensions()
2026-04-15 10:14:33.663 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - ← AbstractSwaggerUiConfigProperties.getShowExtensions returned null [0ms]
2026-04-15 10:14:33.663 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - → AbstractSwaggerUiConfigProperties.getSupportedSubmitMethods()
2026-04-15 10:14:33.663 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - ← AbstractSwaggerUiConfigProperties.getSupportedSubmitMethods returned null [0ms]
2026-04-15 10:14:33.663 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - → AbstractSwaggerUiConfigProperties.getUrl()
2026-04-15 10:14:33.663 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - ← AbstractSwaggerUiConfigProperties.getUrl returned null [0ms]
2026-04-15 10:14:33.663 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - → AbstractSwaggerUiConfigProperties.getUrls()
2026-04-15 10:14:33.663 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - ← AbstractSwaggerUiConfigProperties.getUrls returned null [0ms]
2026-04-15 10:14:33.663 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - → AbstractSwaggerUiConfigProperties.getUrlsPrimaryName()
2026-04-15 10:14:33.663 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - ← AbstractSwaggerUiConfigProperties.getUrlsPrimaryName returned null [0ms]
2026-04-15 10:14:33.663 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - → AbstractSwaggerUiConfigProperties.getGroupsOrder()
2026-04-15 10:14:33.663 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - ← AbstractSwaggerUiConfigProperties.getGroupsOrder returned ASC [0ms]
2026-04-15 10:14:33.664 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - → AbstractSwaggerUiConfigProperties.getTryItOutEnabled()
2026-04-15 10:14:33.664 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - ← AbstractSwaggerUiConfigProperties.getTryItOutEnabled returned null [0ms]
2026-04-15 10:14:33.664 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - → AbstractSwaggerUiConfigProperties.getPersistAuthorization()
2026-04-15 10:14:33.664 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - ← AbstractSwaggerUiConfigProperties.getPersistAuthorization returned null [0ms]
2026-04-15 10:14:33.664 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - → AbstractSwaggerUiConfigProperties.getQueryConfigEnabled()
2026-04-15 10:14:33.664 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - ← AbstractSwaggerUiConfigProperties.getQueryConfigEnabled returned null [0ms]
2026-04-15 10:14:33.664 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - → AbstractSwaggerUiConfigProperties.getWithCredentials()
2026-04-15 10:14:33.664 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - ← AbstractSwaggerUiConfigProperties.getWithCredentials returned null [0ms]
2026-04-15 10:14:33.664 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - → SwaggerWelcomeCommon.calculateUiRootPath(org.springdoc.core.properties.SwaggerUiConfigParameters@14d25b6e, [Ljava.lang.StringBuilder;@51c65a43)
